,address,current-reward,total-stake,balance,pending-undelegation,txs_sum,total-lifetime-reward,staking-transaction-count,normal-transaction-count,filter
0,one19day69t6zzqrk3yr5086v9892c9ajvkw84fegv,2674.4073156719655,1304740.0,0.9999999999816032,0.0,1304741.0,2674.4073156719096,19.0,30,True
1,one1hz6ngvtmuxpygh59j8jtt3ef7esam0mtu8xkfz,1771.6544189833478,1304000.0,740.9999999969368,0.0,1304741.0,1771.654418980237,5.0,5,True
2,one1cqayh6zkwfa5u0u0kpl85k82wh5yk8hf579ax7,1704.996230233885,1304739.99,1.0057048,0.0,1304741.0,1704.9919350338168,5.0,7,True
3,one1gnd8uks3qd94xx7nqq0f9st4m8v63egv6utk86,127.41796512516561,1306970.7960339999,0.45211603972996106,0.0,1304741.0,2357.666115164757,22.0,30,True
4,one1p7vywg0r72sle2gmt6gswev589029d8n86nhna,10901.425474407582,14486065.754718,6153.489024734206,0.0,14486205.0,16915.669217141345,104.0,131,True
5,one1yjdmmgswu9mlk75d7qsn2zghv7qw70kl38efgr,2104.8441636445204,1304730.998769,9.9993835,0.0,1304741.0,2104.842316144379,2.0,3,True
6,one14wpwfxquk8ed3d0dxnrl7mpt42wtkv8jfcgaae,16657.482164278867,10571980.343984,1.6560159791174,0.0,10571982.0,16657.482164258137,24.0,34,True
7,one1crh87npvru08thms387xjy5lnqa7yuet9mtv25,2812.949948189377,2609480.799999,1.20000097362,0.0,2609482.0,2812.9499481632374,42.0,43,True
8,one1s366l90kv0x44tmtjgd6fv06npn8numm64f8j9,241.6680414736665,1306444.0,0.6315509211886176,0.0,1304741.0,1945.2995923948474,20.0,31,True
9,one1d8es8p4nwfp5jyqfs6q83rpnwscy5jl3f59e8q,1335.318053056236,1304740.0,0.9999999999975456,0.0,1304741.0,1335.3180530562531,3.0,4,True
10,one159h80syujml77x03mgd3p4ehck6pderfnazrkv,56.03691059354276,1221834.0,87882.52755397889,0.0,1304741.0,5031.564464572351,3200.0,3682,True
11,one1dsqz5qn8pv58nnudvnn0ngm6f9dr3d4t8dcvtn,3218.6246836829564,1304740.0,0.9999999706268999,0.0,1304741.0,3218.62468365347,24.0,48,True
12,one1zfzjvnvt5xepxxepwaj0d8vammzaxfwlzjw77t,5334.295217420143,1304740.0,0.970565,0.0,1304741.0,5334.265782420058,31.0,48,True
13,one17nehdf5avp9y3s5fxv5pv87ca5kh3mpmt7zfe6,2966.269989363995,1304000.0,740.9999999871303,0.0,1304741.0,2966.2699893510435,12.0,21,True
