,address,current-reward,total-stake,balance,pending-undelegation,txs_sum,total-lifetime-reward,staking-transaction-count,normal-transaction-count,filter
91,one1m5rzg90rhq3jceas9g8vplwfcp9643nzg0awnk,39.56372761303506,1304738.0,2.9999999981541,0.0,1304741.0,39.5637276112102,2.0,3.0,True
92,one1v53wc47e5rhyra69smggy08l04wld672hjzuqm,39.56366696679404,1304738.0,2.9999999981541,0.0,1304741.0,39.56366696488112,2.0,3.0,True
93,one1jk9p7dwe3qzy4kyd0sghtc09h6nhys0l65h5vr,0.0,0.0,0.7948258141919958,0.0,-17.0,17.794825814191995,3.0,6.0,True
94,one194zkuhs3mak6z3hr8r4ecfnn55egdjrdm8qpww,0.0,0.0,0.7948121755824211,0.0,-17.0,17.794812175582422,3.0,6.0,True
95,one1wlv8yak7nmsxxvyp96af6nfjkp8cwexqjwxdrt,0.0,0.0,0.7948121755824211,0.0,-17.0,17.794812175582422,3.0,6.0,True
96,one1g6qgnz8k5yjpunl39u05drjv3u4vpkcqwvyrx3,0.0,1304778.0,2.563757933753675,0.0,1304741.0,39.56375793367624,3.0,4.0,True
97,one1xaxegr0zzplxymj52xh3ezfuet2lz72uecrx5t,298.97108981578117,3915076.0,65798021.77291525,0.0,69655473.0,57923.74400506914,30.0,55.0,True
98,one1r8w7sjkyd0arcgfsawkewmca0vzrp04ccvztg0,1835.2419715150565,1042783.4988589999,261957.50114099323,0.0,1304741.0,1835.2419715081342,8.0,11.0,True
99,one104ek5yzkfegalxt06nmewdrct2zl2xjchavass,2677.9483420959446,1304740.0,0.9999999993847001,0.0,1304741.0,2677.948342095362,1.0,1.0,True
100,one1x37fq7cx5rmtg95e5kmhfr98m79pvst900sq2e,1477.4951650949454,1300000.0,886.3039329187836,0.0,1300741.0,1622.7990980136674,8.0,15.0,True
101,one1vt3ee4vv3a4y6tnv88creqarskltlljx7ctv52,1572.4017548566553,1304740.759999,0.2400009950896,0.0,1304741.0,1572.4017548516858,8.0,8.0,True
102,one1xgls6qgekf9rrsnfz776c0h2ms8eglwwaenh4a,704.1153545200414,1305328.1584990001,1.7338171739432982,0.0,1304741.0,1293.0076706940308,9.0,9.0,True
103,one19h29g5tnatu5yyy5fd66a498ztcp0h33nwvrvl,21953.67090421449,0.0,3000080.9999999767,7571900.0,10571981.0,21953.67090419121,19.0,39.0,True
104,one1jazrdpqlnd6l58xmmpv4jtgxh50hdyyvz2ev6h,1462.2854742743218,1304740.0,0.9950912,0.0,1304741.0,1462.2805654744152,7.0,8.0,False
105,one1rd8w2jqsyts5t4c9t3m08jknqlrpvpuq5pahqh,1672.937632552885,1304740.0,0.9938816,0.0,1304741.0,1672.9315141527914,8.0,10.0,False
106,one19tr38ndcpzs0gadyrvxyjw775kg0h9w80m5wtn,1582.2214017253407,1304740.349999,0.6500009969304,0.0,1304741.0,1582.2214017224032,4.0,5.0,True
107,one14nlc5r9mqdjh6qhljkkdmues7mk0re95cdwdqt,1566.213857677,1304740.0,0.9963184,0.0,1304741.0,1566.2101760769729,6.0,6.0,False
108,one1mra940lwlqtaqfeqpuywntrew8pteq82l9uyq2,1189.0489007639537,1303225.225604,1515.774395990181,0.0,1304741.0,1189.048900754191,13.0,16.0,True
109,one1q3qd64c7cdzu43nsf59vtktcduz20slfl7q27v,2966.232479184937,1304739.0,0.0,0.0,,,,0.0,False
110,one1ya3w3vjt5vrez6ag6n0un2v8s8k5lf0dhvh7x0,3295.4880325261993,1304739.995091,0.9920266,0.0,1304741.0,3295.4751501262654,18.0,21.0,True
111,one1ae7gf65gj8wqpc9zjmr9zgtcd0q9he2cxgx4st,3320.038669094678,1304740.899999,0.1000009932664,0.0,1304741.0,3320.038669087924,7.0,11.0,True
112,one1fkqw8e8pyf5gsmg6y3cxur278h4zmcug5ktjjm,2117.3062454860064,1304739.997548,0.9993856,0.0,1304741.0,2117.303179085953,4.0,5.0,True
113,one1epa8sddxmuf769p70h7xlh8wxnd4hxym0padpa,86.44654098292943,1304671.6499990001,2427.8407185948527,0.0,1304741.0,2444.9372585779056,8.0,8.0,True
114,one13pzfryzd46dgxjjnh9tk395qm7ntmv0u0q23e5,758.3122519042978,990262.3824710001,315797.08267960267,0.0,1304741.0,2076.7774025071412,18.0,23.0,True
115,one1j3qjayh3650a4x7zzvt7ey3zg5xuqc3hdcm5s9,1905.5296865389132,650000.0,654740.9999999945,0.0,1304741.0,1905.5296865333803,5.0,9.0,True
116,one1hxrlplgyethca6d8uvg4f9k3yjrrsuld3kktlr,2475.1020166145418,1303740.999999,1000.0000009938577,0.0,1304741.0,2475.1020166084636,9.0,10.0,True
117,one1x958km8nc7sfpzqes4lgh0sh2mc5dnexm86ths,2415.9467869610276,1304740.99,0.0099999981608,0.0,1304741.0,2415.94678695919,3.0,3.0,True
118,one15xahpngtq24d2e5arp5acz7ypmjurwvh4rkkm7,1442.3268645207088,1304740.0,0.9999999975488,0.0,1304741.0,1442.3268645182252,4.0,4.0,True
119,one1lx6chuxclpxlpkr3fmfvhyws9ndncrfqzwlm83,4392.517255816585,1304740.0,0.0,0.0,,,,0.0,True
120,one1s7hgxv86w5rkgpa98rnmyvxjettcncfmeg0xn7,89.82406831295575,1189147.265919,190.77268719580618,117426.68000000001,1304741.0,2113.5426745086443,24.0,28.0,True
121,one1382r6ew4jmxfw9aw8xhp2zkuhhxtpty0zdcxvx,2327.016541164111,1304700.0,40.9999999883686,0.0,1304741.0,2327.016541152494,12.0,19.0,True
122,one1z58lv5nqpvfnxynyxuq37a2yhkmtw8ty9wxsry,2730.638221129124,1304730.0,10.999999997547201,0.0,1304741.0,2730.6382211267482,4.0,4.0,True
123,one1rqu8q2wn8700npe0pm0xzderftnm78xdjf26aw,79.35652391556384,1306554.210369,502.8674317986133,0.0,1304741.0,2395.4343247141223,27.0,34.0,True
124,one147d7h0ulml3k3jczxwyz2s480pdn6ymagrvf5m,2730.638221129124,1304730.0,0.0,0.0,,,,0.0,True
125,one1avhyy0nz40mcnp9cjq8mdh4ygwe9fj9n4ck8ls,300.1784027283737,904700.0,400826.9811295179,0.0,1304741.0,1086.1595322461799,11.0,15.0,True
