,address,current-reward,total-stake,balance,pending-undelegation,txs_sum,total-lifetime-reward,staking-transaction-count,normal-transaction-count,filter
487,one1xk6mjeuhmzxw8vhve7akzc0wdmldy99d6vrxnw,869.735056203629,1300741.0000000002,3999.9993847,0.0,1304741.0,869.7344409038778,1,1,True
488,one1ggcq6ft3wahyz4ughchlmsqwm32canqyusa7ck,860.6210181284896,1304740.0,1304741.9981558,0.0,2609482.0,860.619173928164,1,3,True
489,one1met9r6cn88cwlvwa0j2ej44ghuj5djatz7n8fl,1774.538377786986,2609480.0,1.9999999987694002,0.0,2609482.0,1774.5383777855895,2,2,True
490,one1c0epu0k85d86v0n8ezcjvt77z2f2yvlgnkt4la,1549.1190199313048,2348533.8,260948.1993847,0.0,2609482.0,1549.1184046310373,1,1,True
491,one1n3wemfz2vng6jplqscz2l4zezl360qv2q66he8,673.1904807904023,1296912.553999,7883.114826085074,0.0,1304741.0,727.8593058753759,4,4,True
492,one1sr68vvwttc4x5ceh06wl7f0jtwrl8550yv8cqy,1552.6006643385003,2609481.0,0.999999997542,0.0,2609482.0,1552.6006643362343,3,4,True
493,one10l3rrqdvn38jx9r9d4qppmutqqnc7h97ldl738,666.8582384287021,2609991.0,474.5388518491718,0.0,2609482.0,1650.3970902781002,7,8,True
494,one1acc3ssuk5r5gqh9l6wac2say3mft9ayu76kd42,1552.6003981230006,2609480.0,1.9999999975420002,0.0,2609482.0,1552.6003981204703,3,4,True
495,one1yrpv85sr2msjlvvgwdzk4es0gtcm6h2fs38pjm,598.9558134768139,1304660.999999,80.0000009957064,0.0,1304741.0,598.9558134726249,5,7,True
496,one16shslqt6h9vqj6h9tece6zmm37pzvduuh9jnmq,1721.2420362569792,2609480.0,1.9999999993847,0.0,2609482.0,1721.2420362564735,1,1,True
497,one1k5p4hdvwr6xshm06zp6z7urhhddudgcx7e22cl,860.6210181284896,1304740.0,0.9993847,0.0,1304741.0,860.6204028285574,1,1,True
498,one1xkjnwm4z4nhlth404y58a5ac27z9c7ql6a736w,223.07957789372566,9267241.6,2330.510234699887,0.0,9263139.700000001,6655.4898125920445,11,13,True
499,one1atpg3gek7f30fxanj4m0vlej9v932mhkfak96q,860.6210181284896,1304740.0,0.9993847,0.0,1304741.0,860.6204028285574,1,1,True
500,one1jqk7fs2gcfut9eyeua4cxhdmx9ncj4yuctcu57,860.6210181284896,1304740.0,0.9993847,0.0,1304741.0,860.6204028285574,1,1,True
501,one1w7ytg9y2qpxnt2k5hqrv2qgkl0xls8rlkhvgad,860.6210181284896,1304740.0,0.9993863,0.0,1304741.0,860.6204044285696,1,1,True
502,one1dev8gkss9epkwgqprcem3rkyh6f25svy5842yh,860.6210181284896,1304740.0,0.9993847,0.0,1304741.0,860.6204028285574,1,1,True
503,one1fqmy6ud4ujzzga8gn33evzk20vzucxqcy00xsk,860.6210181284896,1304740.0,0.9993847,0.0,1304741.0,860.6204028285574,1,1,True
504,one1e6qfxss03vat9pnf4lnkmcxmet47kvw6awrtyw,860.6210181284896,1304740.0,0.9993847,0.0,1304741.0,860.6204028285574,1,1,True
505,one1lmmkp4hspzmdhyxv0lc7yf90088wjmxv2e6uxh,860.6210181284896,1304740.0,0.9993847,0.0,1304741.0,860.6204028285574,1,1,True
506,one1xpgzwe3k09z8pg089wvwyphyku0udkngrr5r9g,860.6210181284896,1304740.0,0.9993847,0.0,1304741.0,860.6204028285574,1,1,True
