,address,current-reward,total-stake,balance,pending-undelegation,txs_sum,total-lifetime-reward,staking-transaction-count,normal-transaction-count,filter
10,one1s366l90kv0x44tmtjgd6fv06npn8numm64f8j9,289.09308825124504,1306444.0,6.315509211886176e+17,0.0,1304741.0,6.315509211886196e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 20}",31,True
11,one1d8es8p4nwfp5jyqfs6q83rpnwscy5jl3f59e8q,1369.6283412005043,1304740.0,9.999999999975456e+17,0.0,1304741.0,9.99999999997547e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 3}",4,True
12,one159h80syujml77x03mgd3p4ehck6pderfnazrkv,100.41064767315973,1221834.0,8.788252755397888e+22,0.0,1304741.0,8.788252755397888e+22,"{'jsonrpc': '2.0', 'id': 1, 'result': 3200}",3682,True
13,one1xnsj0cswcfchj9r2zv5rcdtflam6cazh5wa773,1585.5542352490515,1304740.0,9.963264e+17,0.0,1304741.0,9.963264000000015e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 6}",6,False
14,one14m96r2npf0xexpas9ae50nwdn7lh6k72er6gme,1070.407172503613,1295448.8550365001,9.2921339044e+21,0.0,1304741.0,9.2921339044e+21,"{'jsonrpc': '2.0', 'id': 1, 'result': 16}",18,False
15,one1qpx0nr0z35fes6yvwhdnq50fuyxd99le7nz8um,1160.0430918724699,1304740.0,9.938766e+17,0.0,1304741.0,9.938766000000012e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 8}",10,False
16,one1dsqz5qn8pv58nnudvnn0ngm6f9dr3d4t8dcvtn,3292.678808839561,1304740.0,9.999999706269e+17,0.0,1304741.0,9.999999706269033e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 24}",48,True
17,one1zfzjvnvt5xepxxepwaj0d8vammzaxfwlzjw77t,5408.076197670679,1304740.0,9.70565e+17,0.0,1304741.0,9.705650000000054e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 31}",48,True
18,one17nehdf5avp9y3s5fxv5pv87ca5kh3mpmt7zfe6,3035.517076790861,1304000.0,7.409999999871303e+20,0.0,1304741.0,7.409999999871303e+20,"{'jsonrpc': '2.0', 'id': 1, 'result': 12}",21,True
19,one1aaguyteyga2g7skc49p2ckqntr0yn5dxs2ulwl,393.0431760449546,900845.0,4.494905148956023e+20,405714.0,1304741.0,4.494905148956023e+20,"{'jsonrpc': '2.0', 'id': 1, 'result': 30}",43,True
20,one1dqmvf80f90fjsshuqfv86nak49ddy3qv3q3mct,428.64045720971444,1306683.0,9.864656053416236e+17,0.0,1304741.0,9.864656053416259e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 30}",41,True
21,one12x8y7cduz2a9hnvqcljkt4sw42lf0m9etleads,1222.2606447282024,1304740.0,9.999999975488e+17,0.0,1304741.0,9.999999975488013e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 4}",4,True
22,one1hjs3dmpym260zf0yvgcwpchnz2eaaktjhazugw,134.80840533823334,1304740.0,2.3470252470007111e+21,0.0,1304741.0,2.3470252470007111e+21,"{'jsonrpc': '2.0', 'id': 1, 'result': 12}",16,True
23,one1rw5hldzr7ma0glt3s9dk75e5fd2x3yp22k54yg,1374.491515530689,1304740.0,9.999999981624e+17,0.0,1304741.0,9.999999981624014e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 3}",3,True
24,one1hlf3nlcgrztskjzn3yh0ulgenunwwxtyqvl49k,78.64028505981717,1296000.0,1.106192228818119e+22,0.0,1304741.0,1.106192228818119e+22,"{'jsonrpc': '2.0', 'id': 1, 'result': 82}",112,True
25,one1nvapyk386agelz0pjqm8yr3n9pskdqd5cnk8qp,0.0,0.0,2.3214029431230363e+21,0.0,1.0,2.3214029431230363e+21,"{'jsonrpc': '2.0', 'id': 1, 'result': 5}",10,True
26,one1jectu4pjx6p264qvpdugzal0wlnz20pke0e40f,145.99020381700524,1271811.0,3.329863834165719e+22,0.0,1304741.0,3.329863834165719e+22,"{'jsonrpc': '2.0', 'id': 1, 'result': 7}",10,True
27,one1a2gxrlu0w8770p2jdz3sw4h3xw54xz8tex5gpd,529.8697034098644,1305684.0,6.975459965292308e+19,0.0,1304741.0,6.975459965292308e+19,"{'jsonrpc': '2.0', 'id': 1, 'result': 79}",123,True
28,one1dhrj68sw552tl62zlx3za8n2zve4rxq7sgvmts,24.97233374099921,1300000.424,1.0062123995865197e+22,0.0,1303739.0,1.0062123995865197e+22,"{'jsonrpc': '2.0', 'id': 1, 'result': 12}",25,True
29,one1rx6uudmy2rqez3r56tc7q354k64ux6fw9x5yx3,293.0916153953382,504740.0,5.5156170050388316e+23,250000.0,1304741.0,5.5156170050388316e+23,"{'jsonrpc': '2.0', 'id': 1, 'result': 16}",26,True
30,one12a0a9t727hsrfwkcvygk50s5363v8fls9p0y80,793.2424989240407,1306374.327569,3.2061366570168614e+17,0.0,1304741.0,3.206136657016885e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 17}",22,True
31,one1jrdu9vfms79mg5v9emaupz8y628v556yvtxxpm,11786.90131763197,8720020.452076001,1.8534491218323415e+24,0.0,10571982.0,1.8534491218323415e+24,"{'jsonrpc': '2.0', 'id': 1, 'result': 18}",25,True
32,one1zcsfkmet56ca38qpcqp7aqsc7v7k8e8f3fggna,2311.3583200512494,2609000.0,4.819999999828287e+20,0.0,2609482.0,4.819999999828287e+20,"{'jsonrpc': '2.0', 'id': 1, 'result': 16}",28,True
33,one1u8xa0dw2754uwdhw5hssy5jud3qsuhnu72er6r,3308.3211113272732,2609853.499359,1.500001820228578e+23,0.0,2759482.0,1.500001820228578e+23,"{'jsonrpc': '2.0', 'id': 1, 'result': 23}",35,True
34,one1v83msra6jfgyc09s2vgl0pl64855qxk6ku3lu6,3670.050846228571,2609481.0,9.901935957144e+17,0.0,2609482.0,9.901935957144037e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 17}",23,True
35,one1srnyl8sfak3reycyhkpydqh796yp95pl7z44d3,1075.4756252575578,1304961.304619,1.0000007158433759e+18,0.0,1304741.0,1.0000007158433772e+18,"{'jsonrpc': '2.0', 'id': 1, 'result': 6}",8,True
36,one16xh2u9r4677egx4x3s0u966ave90l37hh7wq72,4.920408133676515,13233.0,3.448783420902865e+27,0.0,3448795254.0,3.448783420902865e+27,"{'jsonrpc': '2.0', 'id': 1, 'result': 13}",3519,False
37,one14vxx9pmm9ay7vw07fvwwrmhyladvgp6fs8m22j,2205.6275146476496,1304730.999999,1.00000009932502e+19,0.0,1304741.0,1.0000000993250202e+19,"{'jsonrpc': '2.0', 'id': 1, 'result': 9}",11,True
38,one1yjr37dgdp4wk8jnwz2w89ugvzvmutae6zylcst,162.57376829979088,1304736.999999,2.9960207370811376e+20,0.0,1303587.0,2.9960207370811376e+20,"{'jsonrpc': '2.0', 'id': 1, 'result': 6}",8,True
39,one1j0w44dqdgk8krtvvyjzqk5shztxl645t87cpdn,180.80439529886988,1304741.0,2.30216588717881e+21,0.0,1304741.0,2.30216588717881e+21,"{'jsonrpc': '2.0', 'id': 1, 'result': 31}",44,True
40,one1vr56495s4n452vhsze44ryr539n0373tpp6662,2494.3260625057637,1304739.0,1.9999999957064e+18,0.0,1304741.0,1.9999999957064026e+18,"{'jsonrpc': '2.0', 'id': 1, 'result': 5}",7,True
41,one16nel20zdvfwnpvgc08kwrdhjvzjdztkzxujlsl,2278.2377735251293,1304739.0,1.9999999944776e+18,0.0,1304741.0,1.9999999944776023e+18,"{'jsonrpc': '2.0', 'id': 1, 'result': 6}",9,True
42,one1vvutwdszusa32wytz0p0r7tmvy2xrnrg0qrxhv,1854.8916823267775,1304740.0,9.938784e+17,0.0,1304741.0,9.938784000000018e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 8}",10,False
43,one15aawcwzly9gyvck7y7nvzq02zc8nchmvdra60p,1617.4230379390326,1304740.0,9.963264e+17,0.0,1304741.0,9.963264000000017e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 6}",6,False
44,one1slgnkz2xjkn5mttrlyhn6hqv3fn9rshzazj478,1577.474859192986,1304740.0,9.963184e+17,0.0,1304741.0,9.963184000000015e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 6}",6,False
45,one1zkgc7un5nyn74j3mquv263s8wxrpjeawanf0se,115.7192956025728,1104000.0,2.0270777573201452e+23,0.0,1304741.0,2.0270777573201452e+23,"{'jsonrpc': '2.0', 'id': 1, 'result': 15}",23,True
46,one12t3jk8ctq0elwpj6cqyud9ycle7jmaywe6fjhy,1313.991844860336,1111000.0,1.937409999999902e+23,0.0,1304741.0,1.937409999999902e+23,"{'jsonrpc': '2.0', 'id': 1, 'result': 11}",16,False
47,one1sct5fqcaq44t5ygmpuhwq24qd3q35fqmxu4p5m,529.2344239213176,2611007.1249989998,6.608044222285386e+17,0.0,2609482.0,6.608044222285405e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 8}",10,True
48,one1cwek8ffkxw0yypnf2lhhu8n2gqufjdynj0j8ug,595.0454388734059,2610792.8,3.0294161164002565e+18,0.0,2609482.0,3.029416116400258e+18,"{'jsonrpc': '2.0', 'id': 1, 'result': 7}",9,True
49,one1fd094898rfktel7rezmk65zql3cjzhw9zgxcff,27.335910659983245,9000.0,4.099999995098e+22,0.0,49999.99999999999,4.099999995098e+22,"{'jsonrpc': '2.0', 'id': 1, 'result': 1}",2,False
50,one10jtmffnkgzhljxjk87hzahhc5edrca4d8yjjue,0.0,1294790.0,2.087753897314037e+20,0.0,1293741.0,2.0877538973140373e+20,"{'jsonrpc': '2.0', 'id': 1, 'result': 13}",21,True
51,one1ahnewm9yjzm9ppxvrmap35xz5f92h3gesjlm5t,2051.6947108804684,1304740.98999,1.00099981525e+16,0.0,1304741.0,1.0009998152502052e+16,"{'jsonrpc': '2.0', 'id': 1, 'result': 2}",3,True
52,one15nhr7u27rlenymx8cr46h52zv5dp2u933yvlcf,1574.8578013390038,1304740.0,9.951024e+17,0.0,1304741.0,9.951024000000015e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 7}",8,False
53,one1yfnfqpv9a39dxq5g86ec6024uwq4g25fjt550d,1482.4517856562861,1304740.0,9.957064e+17,0.0,1304741.0,9.957064000000015e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 7}",7,False
54,one1lelmvsgrjt5355jsw2gdcxw025sxk4hgp90k6k,258.14548486977606,1304740.0,9.999999944708e+17,0.0,1304741.0,9.999999944708003e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 7}",9,True
55,one1e3f9y6pxnw2assjzkd6lfucyj0rhzh6uhvcq55,477.7609910102983,1304740.0,9.993847e+17,0.0,1304741.0,9.993847000000005e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 1}",1,False
56,one1xzdaskthnxwjt696mp6n4n7zdc9r6qrqp3ff07,13.37388001411292,866666.6799999999,3.0517533066202113e+24,0.0,3914124.0,3.0517533066202113e+24,"{'jsonrpc': '2.0', 'id': 1, 'result': 10}",19,True
57,one1nxm5xjfw6x4cqzsuv4pkfqkc2zgvas2ct4ltkk,203.51068209669262,1304740.0,2.2022956826600457e+21,0.0,1304741.0,2.2022956826600457e+21,"{'jsonrpc': '2.0', 'id': 1, 'result': 20}",22,True
58,one1jxktghsf3yx05mrlya7mch7l0n3u24rf430v2n,1405.5252877653195,516330.512967,3.1000000020118704e+19,789394.686315,1304741.0,3.1000000020118704e+19,"{'jsonrpc': '2.0', 'id': 1, 'result': 16}",28,True
59,one1qa4cn2u9axkz545ys6mlzk37erl365xqmn3nxd,2162.770722141361,1304740.0,9.999999999907926e+17,0.0,1304741.0,9.999999999907948e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 9}",15,True
60,one1s9urj5w46gy3sxq0ezpyxmh0qr8cjawe97dvvu,3400.589126329093,15000.0,1.4999999999997028e+22,0.0,29999.999999999993,1.4999999999997028e+22,"{'jsonrpc': '2.0', 'id': 1, 'result': 2}",5,False
61,one18z8242mzzalyll2vttyhc8y2ktk9hggjrm4s7g,1006.8055491866074,1306000.0,8.128909516990205e+19,0.0,1304741.0,8.128909516990205e+19,"{'jsonrpc': '2.0', 'id': 1, 'result': 53}",89,True
62,one1nz0ekd3delmntp8rkn2yzydwpwafwl8hgkafkr,1234.9433585017182,1302199.0,1.3094803388864995e+24,0.0,2609482.0,1.3094803388864995e+24,"{'jsonrpc': '2.0', 'id': 1, 'result': 18}",30,True
63,one1cflwvfxvrwtjs35a94qnj3wm34vwqrce9r2q7l,239.5392889578092,1304740.5,8.195583875143657e+17,0.0,1303512.0,8.195583875143671e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 4}",6,True
64,one1vj6h5vnjrjp8d89ten9qpkv46zxmceet0cr5j2,186.59343182866175,2944000.0,5.449476094430109e+22,0.0,2996233.0,5.449476094430109e+22,"{'jsonrpc': '2.0', 'id': 1, 'result': 41}",49,False
65,one17l089gt75jq2kztad7j7s8a6qjggq4scuqztg8,1574.1087359238954,1304700.0,4.09999999981541e+19,0.0,1304741.0,4.09999999981541e+19,"{'jsonrpc': '2.0', 'id': 1, 'result': 2}",3,True
66,one1gdse0vl898jjtfzza4wcrufrlhhjd9eh0nxtn6,222.26234089273055,1307970.0,4.855031118073156e+19,0.0,1304711.0,4.855031118073157e+19,"{'jsonrpc': '2.0', 'id': 1, 'result': 23}",31,True
67,one1wr02pj9lx8mkltcsvth89s6d9wkpqe00z4wrpp,1607.8262270960327,1304000.0,7.409999999914128e+20,0.0,1304741.0,7.409999999914128e+20,"{'jsonrpc': '2.0', 'id': 1, 'result': 10}",14,True
68,one1wmjtm4faf7vdw86wjlcyljjqt39fqme39q6dtt,2190.536169652999,1304740.99,8159200000000000.0,0.0,1304741.0,8159200000002191.0,"{'jsonrpc': '2.0', 'id': 1, 'result': 3}",3,True
69,one1cqy5aqjv4tadtkxv4d3tprfrc70fkxmy58we05,2669.1124824788753,1304739.0,1.9999999950979e+18,0.0,1304741.0,1.9999999950979026e+18,"{'jsonrpc': '2.0', 'id': 1, 'result': 8}",8,True
70,one1hdkkxehrstvul5hegphswl9y5dluvmate4zlh2,2503.760509552961,1304740.9,9.99999944727e+16,0.0,1304741.0,9.99999944727025e+16,"{'jsonrpc': '2.0', 'id': 1, 'result': 5}",9,True
71,one1pmfa5jt2a5u42qdce45p288gu2w6jvvzjjndae,70.0851463783491,1256749.779999,4.973009552431195e+22,0.0,1304741.0,4.973009552431195e+22,"{'jsonrpc': '2.0', 'id': 1, 'result': 4}",4,True
72,one1v3v4eurh5xrag5aewwqkhlnaggcn8gfhcg5rsn,1743.05141735533,1300948.2,4.6500271877914545e+21,0.0,1304741.0,4.6500271877914545e+21,"{'jsonrpc': '2.0', 'id': 1, 'result': 20}",25,True
73,one17k22y4pffgpfw6q06azm5za8x37hfv3hv48lel,1772.8086399257845,1304733.159999,7.8400009969304e+18,0.0,1304741.0,7.840000996930402e+18,"{'jsonrpc': '2.0', 'id': 1, 'result': 4}",5,True
74,one1x4enh0s8hz22wvjfhr7he4fv78u3nrqhz3098c,1856.4844529904108,1303980.075047,7.609249529956984e+20,0.0,1304741.0,7.609249529956984e+20,"{'jsonrpc': '2.0', 'id': 1, 'result': 7}",7,True
75,one15a5lcxd8lqdqh4gwgmnssnpukknrrxtguq5zy3,1392.8050423820177,913318.0,3.914229999999963e+23,0.0,1304741.0,3.914229999999963e+23,"{'jsonrpc': '2.0', 'id': 1, 'result': 4}",6,True
76,one1a9w2fctzpg0hhwlghukcrwttkspdwamx99ky30,530.0545474693591,1304670.0,1.984884958591167e+21,0.0,1304741.0,1.984884958591167e+21,"{'jsonrpc': '2.0', 'id': 1, 'result': 15}",21,True
77,one1suyksuyxll6duf9hjzgwk6dgyx9tn4p7qcm4cp,1659.5990258646264,1304740.95,4.99999975456e+16,0.0,1304741.0,4.9999997545601656e+16,"{'jsonrpc': '2.0', 'id': 1, 'result': 4}",4,True
78,one1fd9steayjcqsq0lfn44q5tw7ls623zdanhnwf9,1469.4646686180627,1304737.0,3.999999998164e+18,0.0,1304741.0,3.9999999981640013e+18,"{'jsonrpc': '2.0', 'id': 1, 'result': 3}",3,False
79,one1xlkjzp06u7mc4g4upd6af4c6nkttnam7v2a84y,1421.1769166984288,1304740.0,9.94484e+17,0.0,1304741.0,9.944840000000014e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 8}",9,False
80,one1kz4vcrnzaq3epaqtwvsd3uv24cq7s563h9n2zt,77181.84959355454,0.0,7.697967999999985e+25,0.0,76979680.0,7.697967999999985e+25,"{'jsonrpc': '2.0', 'id': 1, 'result': 145}",246,True
81,one1t5wjlpjkxumk75ycd95zykx35f8a0wfpzavtka,1463.932259671876,1304740.0,9.951024e+17,0.0,1304741.0,9.951024000000014e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 7}",8,False
82,one19q8pzzstyq40mtpz9pm9flvh6h0jleqd6mnpek,260.5010632715872,946832.2783489999,1.3955627476568953e+23,214875.248784,1300121.0,1.3955627476568953e+23,"{'jsonrpc': '2.0', 'id': 1, 'result': 18}",27,True
83,one1sqp29vwexhmr56vdxt282cwuv2qqhgjvrl4f5w,930.0672170769603,1304739.0,1.9999999975456e+18,0.0,1304741.0,1.999999997545601e+18,"{'jsonrpc': '2.0', 'id': 1, 'result': 3}",4,False
84,one1mtxyjgfjwttlq4p7hg28mkwuqytr0073fhp7q9,933.1490839366352,1304000.0,7.409999999993863e+20,0.0,1304741.0,7.409999999993863e+20,"{'jsonrpc': '2.0', 'id': 1, 'result': 1}",1,False
85,one19temw3kecfdle5dszrqpe9fsqcrskxczep6ml5,932.6814656950733,1304740.0,9.999999987728e+17,0.0,1304741.0,9.999999987728009e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 2}",2,False
86,one1d0sgw9w2tkk9qlp93w6uc9zpxh05lnwp2fa02r,2836.736042480123,9267239.998157,9.981547e+17,0.0,9267241.0,9.981547000000028e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 6}",6,False
87,one14ttr743epgnawzuyqz57exm3lylgjm8vud68xj,476.44817995351923,2609481.0,9.98164e+17,0.0,2609482.0,9.981640000000005e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 3}",3,True
88,one1hcww6sq0n0gttu7cfagjuspt5dd3kdxr9er65x,136.30460424664946,1305100.0,8.544734358031409e+20,0.0,1304741.0,8.544734358031409e+20,"{'jsonrpc': '2.0', 'id': 1, 'result': 20}",23,True
89,one1vffq55ml2hpa3hjl3rdx4ncuewv69wcpgwpfqt,2859.63003485266,1304911.7839270001,1.3047420000009112e+24,0.0,2609482.0,1.3047420000009112e+24,"{'jsonrpc': '2.0', 'id': 1, 'result': 20}",37,True
90,one1zxgsey0qwxve6yjdedwhssdsnj25r37tnwfea9,0.0,0.0,7.948258141919958e+17,0.0,-17.0,7.948258141919958e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 3}",6,True
91,one1m5rzg90rhq3jceas9g8vplwfcp9643nzg0awnk,39.56372761303506,1304738.0,2.9999999981541e+18,0.0,1304741.0,2.9999999981541e+18,"{'jsonrpc': '2.0', 'id': 1, 'result': 2}",3,True
92,one1v53wc47e5rhyra69smggy08l04wld672hjzuqm,39.56366696679404,1304738.0,2.9999999981541e+18,0.0,1304741.0,2.9999999981541e+18,"{'jsonrpc': '2.0', 'id': 1, 'result': 2}",3,True
93,one1jk9p7dwe3qzy4kyd0sghtc09h6nhys0l65h5vr,0.0,0.0,7.948258141919958e+17,0.0,-17.0,7.948258141919958e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 3}",6,True
94,one194zkuhs3mak6z3hr8r4ecfnn55egdjrdm8qpww,0.0,0.0,7.948121755824211e+17,0.0,-17.0,7.948121755824211e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 3}",6,True
95,one1wlv8yak7nmsxxvyp96af6nfjkp8cwexqjwxdrt,0.0,0.0,7.948121755824211e+17,0.0,-17.0,7.948121755824211e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 3}",6,True
96,one1g6qgnz8k5yjpunl39u05drjv3u4vpkcqwvyrx3,0.0,1304778.0,2.5637579337536753e+18,0.0,1304741.0,2.5637579337536753e+18,"{'jsonrpc': '2.0', 'id': 1, 'result': 3}",4,True
97,one1xaxegr0zzplxymj52xh3ezfuet2lz72uecrx5t,312.9920665085598,3915076.0,6.579802177291525e+25,0.0,69655473.0,6.579802177291525e+25,"{'jsonrpc': '2.0', 'id': 1, 'result': 30}",55,True
98,one1r8w7sjkyd0arcgfsawkewmca0vzrp04ccvztg0,1838.723474845412,1042783.4988589999,2.6195750114099323e+23,0.0,1304741.0,2.6195750114099323e+23,"{'jsonrpc': '2.0', 'id': 1, 'result': 8}",11,True
99,one104ek5yzkfegalxt06nmewdrct2zl2xjchavass,2684.442901382481,1304740.0,9.999999993847e+17,0.0,1304741.0,9.999999993847027e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 1}",1,True
100,one1x37fq7cx5rmtg95e5kmhfr98m79pvst900sq2e,1477.4951650949454,1300000.0,8.863039329187837e+20,0.0,1300741.0,8.863039329187837e+20,"{'jsonrpc': '2.0', 'id': 1, 'result': 8}",15,True
101,one1vt3ee4vv3a4y6tnv88creqarskltlljx7ctv52,1575.857098613805,1304740.759999,2.400009950896e+17,0.0,1304741.0,2.4000099508960157e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 8}",8,True
102,one1xgls6qgekf9rrsnfz776c0h2ms8eglwwaenh4a,706.0834796526874,1305328.1584990001,1.733817173943298e+18,0.0,1304741.0,1.7338171739432993e+18,"{'jsonrpc': '2.0', 'id': 1, 'result': 9}",9,True
103,one19h29g5tnatu5yyy5fd66a498ztcp0h33nwvrvl,21953.67090421449,0.0,3.0000809999999765e+24,7571900.0,10571981.0,3.0000809999999765e+24,"{'jsonrpc': '2.0', 'id': 1, 'result': 19}",39,True
104,one1jazrdpqlnd6l58xmmpv4jtgxh50hdyyvz2ev6h,1463.34471881915,1304740.0,9.950912e+17,0.0,1304741.0,9.950912000000014e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 7}",8,False
105,one1rd8w2jqsyts5t4c9t3m08jknqlrpvpuq5pahqh,1676.3003864219177,1304740.0,9.938816e+17,0.0,1304741.0,9.938816000000017e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 8}",10,False
106,one19tr38ndcpzs0gadyrvxyjw775kg0h9w80m5wtn,1586.9567488531723,1304740.349999,6.500009969304e+17,0.0,1304741.0,6.500009969304015e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 4}",5,True
107,one14nlc5r9mqdjh6qhljkkdmues7mk0re95cdwdqt,1570.6434434916832,1304740.0,9.963184e+17,0.0,1304741.0,9.963184000000015e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 6}",6,False
108,one1mra940lwlqtaqfeqpuywntrew8pteq82l9uyq2,1193.7952591010373,1303225.225604,1.515774395990181e+21,0.0,1304741.0,1.515774395990181e+21,"{'jsonrpc': '2.0', 'id': 1, 'result': 13}",16,True
109,one1q3qd64c7cdzu43nsf59vtktcduz20slfl7q27v,2969.1023125050883,1304739.0,9.999999871192e+17,0.0,1304740.0,9.99999987119203e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 17}",21,False
110,one1ya3w3vjt5vrez6ag6n0un2v8s8k5lf0dhvh7x0,3298.197455596101,1304739.995091,9.920266e+17,0.0,1304741.0,9.920266000000033e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 18}",21,True
111,one1ae7gf65gj8wqpc9zjmr9zgtcd0q9he2cxgx4st,3327.0947415713126,1304740.899999,1.000009932664e+17,0.0,1304741.0,1.0000099326640333e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 7}",11,True
112,one1fkqw8e8pyf5gsmg6y3cxur278h4zmcug5ktjjm,2117.3062454860064,1304739.997548,9.993856e+17,0.0,1304741.0,9.993856000000022e+17,"{'jsonrpc': '2.0', 'id': 1, 'result': 4}",5,True
113,one1epa8sddxmuf769p70h7xlh8wxnd4hxym0padpa,88.3836644894809,1304671.6499990001,2.427840718594853e+21,0.0,1304741.0,2.427840718594853e+21,"{'jsonrpc': '2.0', 'id': 1, 'result': 8}",8,True
114,one13pzfryzd46dgxjjnh9tk395qm7ntmv0u0q23e5,759.1712706899733,990262.3824710001,3.1579708267960266e+23,0.0,1304741.0,3.1579708267960266e+23,"{'jsonrpc': '2.0', 'id': 1, 'result': 18}",23,True
115,one1j3qjayh3650a4x7zzvt7ey3zg5xuqc3hdcm5s9,1908.8370687277434,650000.0,6.547409999999945e+23,0.0,1304741.0,6.547409999999945e+23,"{'jsonrpc': '2.0', 'id': 1, 'result': 5}",9,True
116,one1hxrlplgyethca6d8uvg4f9k3yjrrsuld3kktlr,2478.0436401933953,1303740.999999,1.0000000009938578e+21,0.0,1304741.0,1.0000000009938578e+21,"{'jsonrpc': '2.0', 'id': 1, 'result': 9}",10,True
117,one1x958km8nc7sfpzqes4lgh0sh2mc5dnexm86ths,2417.0809905694264,1304740.99,9999998160800000.0,0.0,1304741.0,9999998160802416.0,"{'jsonrpc': '2.0', 'id': 1, 'result': 3}",3,True
