,address,current-reward,total-stake,balance,pending-undelegation,txs_sum,total-lifetime-reward,staking-transaction-count,normal-transaction-count,filter
39,one10jtmffnkgzhljxjk87hzahhc5edrca4d8yjjue,0.0,1294790.0,208.7753897314037,0.0,1293741.0,1257.775389731396,13,21,True
40,one1ahnewm9yjzm9ppxvrmap35xz5f92h3gesjlm5t,1973.7826144840178,1304740.98999,0.0100099981525,0.0,1304741.0,1973.782614482101,2,3,True
41,one1lelmvsgrjt5355jsw2gdcxw025sxk4hgp90k6k,236.42467281959293,1304740.0,0.9999999944708,0.0,1304741.0,236.42467281408608,7,9,True
42,one1xzdaskthnxwjt696mp6n4n7zdc9r6qrqp3ff07,4279.9103060581165,866666.6799999999,3047457.319999989,0.0,3914124.0,4279.910306046717,9,18,True
43,one1nxm5xjfw6x4cqzsuv4pkfqkc2zgvas2ct4ltkk,124.23541525706082,1304740.0,2202.2956826600457,0.0,1304741.0,2325.531097917119,20,22,True
44,one1jxktghsf3yx05mrlya7mch7l0n3u24rf430v2n,1374.1695812788062,1305725.1992819998,31.000000022579503,0.0,1304741.0,2389.368863301119,16,24,True
45,one1qa4cn2u9axkz545ys6mlzk37erl365xqmn3nxd,2162.770722141361,1304740.0,0.9999999999907926,0.0,1304741.0,2162.7707221412566,9,15,True
46,one18z8242mzzalyll2vttyhc8y2ktk9hggjrm4s7g,925.995189025095,1306000.0,81.28909516990205,0.0,1304741.0,2266.2842841949314,53,89,True
47,one1nz0ekd3delmntp8rkn2yzydwpwafwl8hgkafkr,1197.074721416901,1302199.0,1309480.3388864994,0.0,2609482.0,3394.413607916329,18,30,True
48,one1cflwvfxvrwtjs35a94qnj3wm34vwqrce9r2q7l,176.9562918224979,1304740.5,0.8195583875143657,0.0,1303512.0,1406.275850210106,4,6,True
49,one17l089gt75jq2kztad7j7s8a6qjggq4scuqztg8,1511.5276814058202,1304700.0,40.999999998154095,0.0,1304741.0,1511.5276814040262,2,3,True
50,one1gdse0vl898jjtfzza4wcrufrlhhjd9eh0nxtn6,159.14728557752335,1307970.0,48.55031118073156,0.0,1304711.0,3466.697596758371,23,31,True
51,one1wr02pj9lx8mkltcsvth89s6d9wkpqe00z4wrpp,1552.333557294689,1304000.0,740.9999999914128,0.0,1304741.0,1552.333557286067,10,14,True
52,one1wmjtm4faf7vdw86wjlcyljjqt39fqme39q6dtt,2163.9415251182027,1304740.99,0.0081592,0.0,1304741.0,2163.9396843181457,3,3,True
53,one1cqy5aqjv4tadtkxv4d3tprfrc70fkxmy58we05,2669.1124824788753,1304739.0,1.9999999950979,0.0,1304741.0,2669.1124824739527,8,8,True
54,one1hdkkxehrstvul5hegphswl9y5dluvmate4zlh2,2486.871949300771,1304740.9,0.0999999944727,0.0,1304741.0,2486.8719492950477,5,9,True
55,one1pmfa5jt2a5u42qdce45p288gu2w6jvvzjjndae,39.16531933753075,1256749.779999,49730.09552431195,0.0,1304741.0,1778.040842649527,4,4,True
56,one1v3v4eurh5xrag5aewwqkhlnaggcn8gfhcg5rsn,1707.3609336668358,1300948.2,4650.027187791455,0.0,1304741.0,2564.5881214581896,20,25,True
57,one17k22y4pffgpfw6q06azm5za8x37hfv3hv48lel,1743.961326909743,1304733.159999,7.8400009969304,0.0,1304741.0,1743.9613269066904,4,5,True
58,one1x4enh0s8hz22wvjfhr7he4fv78u3nrqhz3098c,1853.407227567235,1303980.075047,760.9249529956984,0.0,1304741.0,1853.4072275629733,7,7,True
59,one15a5lcxd8lqdqh4gwgmnssnpukknrrxtguq5zy3,1390.1307335115303,913318.0,391422.9999999963,0.0,1304741.0,1390.1307335076854,4,6,True
60,one1a9w2fctzpg0hhwlghukcrwttkspdwamx99ky30,452.5424444434068,1304670.0,1984.8849585911669,0.0,1304741.0,2366.4274030346423,15,21,True
61,one1suyksuyxll6duf9hjzgwk6dgyx9tn4p7qcm4cp,1658.7346760797107,1304740.95,0.0499999975456,0.0,1304741.0,1658.7346760772634,4,4,True
62,one1kz4vcrnzaq3epaqtwvsd3uv24cq7s563h9n2zt,77181.84959355454,0.0,0.9999998487032999,76979679.0,76979680.0,77181.84959340096,145,246,True
63,one19q8pzzstyq40mtpz9pm9flvh6h0jleqd6mnpek,210.54426356989333,1024656.532191,276607.269707692,0.0,1300121.0,1353.346162261907,16,23,True
64,one14ttr743epgnawzuyqz57exm3lylgjm8vud68xj,421.83228868138724,2609481.0,0.998164,0.0,2609482.0,421.8304526815191,3,3,True
65,one1hcww6sq0n0gttu7cfagjuspt5dd3kdxr9er65x,88.73884810753279,1305100.0,854.4734358031409,0.0,1304741.0,1302.2122839107178,20,23,True
66,one1vffq55ml2hpa3hjl3rdx4ncuewv69wcpgwpfqt,2794.212762949291,1304911.7839270001,1304742.000000911,0.0,2609482.0,2965.996690860484,20,37,True
67,one1zxgsey0qwxve6yjdedwhssdsnj25r37tnwfea9,0.0,0.0,0.7948258141919958,0.0,-17.0,17.794825814191995,3,6,True
68,one1m5rzg90rhq3jceas9g8vplwfcp9643nzg0awnk,39.56372761303506,1304738.0,2.9999999981541,0.0,1304741.0,39.5637276112102,2,3,True
69,one1v53wc47e5rhyra69smggy08l04wld672hjzuqm,39.56366696679404,1304738.0,2.9999999981541,0.0,1304741.0,39.56366696488112,2,3,True
70,one1jk9p7dwe3qzy4kyd0sghtc09h6nhys0l65h5vr,0.0,0.0,0.7948258141919958,0.0,-17.0,17.794825814191995,3,6,True
71,one194zkuhs3mak6z3hr8r4ecfnn55egdjrdm8qpww,0.0,0.0,0.7948121755824211,0.0,-17.0,17.794812175582422,3,6,True
72,one1wlv8yak7nmsxxvyp96af6nfjkp8cwexqjwxdrt,0.0,0.0,0.7948121755824211,0.0,-17.0,17.794812175582422,3,6,True
73,one1g6qgnz8k5yjpunl39u05drjv3u4vpkcqwvyrx3,0.0,1304778.0,2.563757933753675,0.0,1304741.0,39.56375793367624,3,4,True
74,one1xaxegr0zzplxymj52xh3ezfuet2lz72uecrx5t,154.60910969463666,3915076.0,65798021.77291525,0.0,69655473.0,57779.38202494383,30,55,True
75,one1r8w7sjkyd0arcgfsawkewmca0vzrp04ccvztg0,1792.0411149370402,1042783.4988589999,261957.50114099323,0.0,1304741.0,1792.0411149300635,8,11,True
76,one104ek5yzkfegalxt06nmewdrct2zl2xjchavass,2606.530864102895,1304740.0,0.9999999993847001,0.0,1304741.0,2606.5308641023003,1,1,True
77,one1x37fq7cx5rmtg95e5kmhfr98m79pvst900sq2e,1460.6679710307085,1300000.0,886.3039329187836,0.0,1300741.0,1605.9719039495103,8,15,True
78,one1vt3ee4vv3a4y6tnv88creqarskltlljx7ctv52,1534.6766485012627,1304740.759999,0.2400009950896,0.0,1304741.0,1534.6766484964173,8,8,True
79,one1xgls6qgekf9rrsnfz776c0h2ms8eglwwaenh4a,683.6251498337404,1305328.1584990001,1.7338171739432982,0.0,1304741.0,1272.5174660077319,9,9,True
80,one19h29g5tnatu5yyy5fd66a498ztcp0h33nwvrvl,21953.67090421449,0.0,3000080.9999999767,7571900.0,10571981.0,21953.67090419121,19,39,True
81,one19tr38ndcpzs0gadyrvxyjw775kg0h9w80m5wtn,1530.126095989279,1304740.349999,0.6500009969304,0.0,1304741.0,1530.1260959862266,4,5,True
82,one1mra940lwlqtaqfeqpuywntrew8pteq82l9uyq2,1143.1421844211766,1283225.225604,21515.774395990793,0.0,1304741.0,1143.1421844121069,12,15,True
83,one1ya3w3vjt5vrez6ag6n0un2v8s8k5lf0dhvh7x0,3259.3251822918164,1304739.995091,0.9920266,0.0,1304741.0,3259.3122998918407,18,21,True
84,one1ae7gf65gj8wqpc9zjmr9zgtcd0q9he2cxgx4st,3245.678179643681,1304740.899999,0.1000009932664,0.0,1304741.0,3245.6781796368305,7,11,True
85,one1fkqw8e8pyf5gsmg6y3cxur278h4zmcug5ktjjm,2117.3062454860064,1304739.997548,0.9993856,0.0,1304741.0,2117.303179085953,4,5,True
86,one1epa8sddxmuf769p70h7xlh8wxnd4hxym0padpa,56.95957544341307,1304671.6499990001,2427.8407185948527,0.0,1304741.0,2415.450293038506,8,8,True
87,one13pzfryzd46dgxjjnh9tk395qm7ntmv0u0q23e5,735.728222413556,990262.3824710001,315797.08267960267,0.0,1304741.0,2054.1933730163146,18,23,True
88,one1j3qjayh3650a4x7zzvt7ey3zg5xuqc3hdcm5s9,1869.1611631567807,650000.0,654740.9999999945,0.0,1304741.0,1869.1611631512642,5,9,True
89,one1hxrlplgyethca6d8uvg4f9k3yjrrsuld3kktlr,2448.158734272434,1303740.999999,1000.0000009938577,0.0,1304741.0,2448.1587342661805,9,10,True
90,one1x958km8nc7sfpzqes4lgh0sh2mc5dnexm86ths,2408.591216952896,1304740.99,0.0099999981608,0.0,1304741.0,2408.591216951143,3,3,True
91,one15xahpngtq24d2e5arp5acz7ypmjurwvh4rkkm7,1417.933597865821,1304740.0,0.9999999975488,0.0,1304741.0,1417.933597863419,4,4,True
92,one1lx6chuxclpxlpkr3fmfvhyws9ndncrfqzwlm83,4392.517255816585,1304740.0,0.9945546,0.0,1304741.0,4392.511810416589,5,9,True
93,one1s7hgxv86w5rkgpa98rnmyvxjettcncfmeg0xn7,58.70165698182748,1306573.945919,190.77268719641975,0.0,1304741.0,2082.4202631784137,25,27,True
94,one1382r6ew4jmxfw9aw8xhp2zkuhhxtpty0zdcxvx,2283.797901232523,1304700.0,40.9999999883686,0.0,1304741.0,2283.7979012208525,12,19,True
95,one1z58lv5nqpvfnxynyxuq37a2yhkmtw8ty9wxsry,2697.8572665881047,1304730.0,10.999999997547201,0.0,1304741.0,2697.8572665855754,4,4,True
96,one1rqu8q2wn8700npe0pm0xzderftnm78xdjf26aw,31.01159613686641,1306554.210369,502.8674317986133,0.0,1304741.0,2347.089396935422,27,34,True
97,one147d7h0ulml3k3jczxwyz2s480pdn6ymagrvf5m,2697.8572665881047,1304730.0,10.999999997547201,0.0,1304741.0,2697.8572665855754,4,4,True
98,one1avhyy0nz40mcnp9cjq8mdh4ygwe9fj9n4ck8ls,292.04977124063424,904700.0,400826.9811295179,0.0,1304741.0,1078.0309007584583,11,15,True
99,one1e9vlczs45cjd9w6g9gupsv7q0wmg45j5s8mlxp,154.07780961677966,1305265.0,1392.380215653835,0.0,1304741.0,2070.4580252706073,9,10,True
100,one1q3wqjkhzf494ynpse9mfjasx2g3p4qrytudzhy,14060.032553875122,7867400.0,2704581.9999999865,0.0,10571982.0,14060.03255386278,17,22,True
101,one1mxcgk46ada4x7zrx74un6908z36ptnq2vf956t,934.6003125788036,1298216.949999,6524.050000998158,0.0,1304741.0,934.600312576862,3,3,True
102,one1ruwga0nxl83wu7geru3svzr667dsagx8nhnmym,1720.5534320403544,1304739.999999,1.0000009914096,0.0,1304741.0,1720.5534320317674,12,14,True
103,one1l7x9240nl6lvwvp3wgqw2rw8kt4zmlk6hvvwjf,1109.9642780132433,1304740.0,0.9999999938816,0.0,1304741.0,1109.964278007159,10,10,True
104,one1cjjvjeuwuv0s8e3w2srd33xzg4ffszmau3j6t7,9.455420612217333,1263641.6584990001,0.3853129734319513,0.0,1262963.0,688.4992325857747,7,9,True
105,one1dzxlklcdl2a9k70v8uskjlf4snaukumdzh8k6y,2182.6547762887103,2609440.709563,41.2904369944792,0.0,2609482.0,2182.65477628354,9,9,True
106,one1vwmyadf2ef3lamfa3rm3rsdmgcyq7nx6hwwx9c,0.7000255692507755,0.0,0.5475369638426246,0.0,-635.0000000002328,636.2475625333262,3,6,True
107,one1crenjm632r4cewkrzzm90hnaw4hh99v9df2t47,133.27126272666135,1265033.954447,40743.43246601895,0.0,1304741.0,1169.6581757457461,8,11,True
108,one1d235ehhlcdec9vsg6vua3j6gq2csz3u9hvju0e,81.97109904298893,10576434.9,2679.0542877193498,0.0,10572092.0,7103.9253867622465,15,19,True
109,one1dgmk55gf6xu40cf8urj6kysqj3xrhcx9g83fgc,2428.9901338087316,1304740.0,0.9999999975536,0.0,1304741.0,2428.9901338063646,3,4,True
110,one10dwd3mmtkuu802snx7d6yswzkhfsrer6hgnaze,2454.4617398691908,1304740.0,0.9999999981541,0.0,1304741.0,2454.46173986746,2,3,True
111,one1xadsemdnzczx4upas2ew9dc6wyl7sj96sh8r8a,2236.6949294483793,1304740.0,0.9999999969318001,0.0,1304741.0,2236.6949294453952,4,5,True
112,one1q6985z0hjc5vfe2amr45dfv0wv6ukrt2qzlhn0,2017.1709442398067,1304739.0,1.9999999871126999,0.0,1304741.0,2017.1709442269057,12,21,True
113,one14n3me2fd5axuzjxcnc3q6gycxd0f3tjrkg0m6l,1526.2175788239144,1304740.0,0.9993847,0.0,1304741.0,1526.2169635239989,1,1,True
114,one1wtzm8qhs6hcpmlhc6wdzqdx9qlu49n3wjf8g6v,1815.369005104265,1304739.4954269999,1.5045729957,0.0,1304741.0,1815.3690050998703,6,7,True
115,one1wwqhuup25yl32xrdmsjktenfxmtzk9eudsxykj,0.0,1306110.0,116.54106377854572,0.0,1304241.0,1985.541063778568,52,57,True
116,one12vq79k6nwv475khc7mmp83786wrlgslj0zllgs,111.02235760600125,1305784.0,786.2797236578904,0.0,1304741.0,1940.302081263857,15,19,True
117,one172p6zu0wvv4afuys8e0ekc3w08r5ag67gl04qn,12505.654760265172,4391511.207250999,4929485.973523974,0.0,9320890.0,12612.835535239428,23,36,True
118,one1j9wgzxycn7q9fmesmah0mcg2zwygmyzjc8dzt3,1882.1700748146409,1304739.499999,1.5000009944728,0.0,1304741.0,1882.1700748091098,6,9,True
119,one1vcl0z0gh5ml7x49j73t6vx6y8rp8nwdx2x72st,1976.6455508709687,1304700.0,10.9999999921148,0.0,1304711.0,1976.6455508631188,7,13,True
120,one126aya42fvg7wepq6vf0rpe689wupturldq2tjy,1840.4239150464496,1304740.919999,0.0800009981592,0.0,1304741.0,1840.4239150446374,3,3,True
121,one1xyxujz55d0nlj2vsgugkx5tp2tynhds08djfkv,1403.0662094436798,1304700.0,40.9999999957064,0.0,1304741.0,1403.066209439421,6,7,True
122,one1ke2dlz3524k39gqdg9rmj94thnd6ga5xgvg7sf,2117.1926578493967,900000.0,404740.9810057,0.0,1304741.0,2117.173663549358,20,31,True
123,one1jw2gkj4rnuuv75636yaf24vx4a48ap2q7qslsr,1365.4617434789786,1304000.0,740.9975472,0.0,1304741.0,1365.4592906790785,4,4,True
124,one18zlsun8n2a08frc6w6yfyfjkukgs8j3m7thrdp,1004.7525647455151,1304740.0,0.9999999993847001,0.0,1304741.0,1004.752564744791,1,1,True
125,one145rl3sf9txwlyh67c74up02hm5cy2yx7789g7p,985.3965623222726,1304740.0,0.9999999993847001,0.0,1304741.0,985.3965623215772,1,1,True
126,one1pvwzknucrmuhvwv69ksxmp9usjdgy4zan7h2ev,985.3965623222726,1304740.0,0.9999999993847001,0.0,1304741.0,985.3965623215772,1,1,True
127,one1s5n0ch6qqscrap2ygkaglddwy3esq4kjl8aj4w,1446.3965751719384,1300000.0,4740.9975552,0.0,1304741.0,1446.3941303719766,4,4,True
128,one1z3csvnu640fdmqu449qyaprg7w485n9m4wlmqr,1529.898464200757,3305750.0,0.7273847833247357,0.0,3304741.0,2539.62584898388,6,7,True
129,one13f8r0m8suu2f2tqwctkkzgeavgxw7etxj8wg48,819.0940856461083,1305791.0,0.4147991772537153,0.0,1304741.0,1869.5088848234154,14,23,True
130,one1hu0h79gfh5jgkhahddz0fcyletj8tctyfw0ugt,818.3171846025527,1304740.0,0.9999999993847001,0.0,1304741.0,818.3171846019104,1,1,True
131,one1fdsv688g6rpypuyufu35dxu8zfx8p78zz09e70,1625.9483021334572,1304740.999998,1.9969288e-06,0.0,1304741.0,1625.9483021304477,5,5,True
132,one1sck3x2whl4smw0cwlj5gxyxgm23qp6w4zkkm0z,812.0746032235778,1174000.299999,1.8214668811881185,0.0,1173973.0,841.1960691048298,3,6,True
133,one1fzg0swrcf3s55cd7erkfksxpyz5g8aevdms239,1496.5792928513351,1304734.9999999998,5.9999999963184,0.0,1304741.0,1496.5792928473093,5,6,True
134,one1g7wm7c4axdtgxmfhxws6kqr7nzxkkuz4e53cxz,4478.653477249851,4609856.612288,1.0000006233990444,0.0,4609482.0,4854.265765873715,9,13,True
135,one1kwn6njecjzje8hxw7agg4falc0vval0eq8rjq7,670.4089774938441,1304740.0,0.9993847,0.0,1304741.0,670.4083621937316,1,1,True
136,one1nvklvcw4mrpwkjyj27q548p9j8dqwq6scz4snu,2.7734969073836715,1304266.8999990001,1588.7793887451687,0.0,1304641.0,1217.4528846526518,17,19,True
137,one1005apwzkx2rtwjva5es9s365x02usct4zzf9xp,858.9324867544738,3307485.9,6.776224207856211,0.0,3304740.0,3611.6087109623477,15,17,True
138,one17702dwsengcyukahxdq7v4wc8cer0jpf8wmuaf,598.1667936098323,1304740.0,0.9999999993847001,0.0,1304741.0,598.1667936092708,1,1,True
139,one1z8kqtdqx8mnlrc984a94vxv5evk70nnkkzcf3k,1450.6946396132034,1739825.069319,869656.9306809921,0.0,2609482.0,1450.69463960547,9,13,True
140,one1qmz0rac2r9w3ffevy74mdwhvjzy03g5x7d7rk3,921.6816722955174,1304700.0,40.9999999987728,0.0,1304741.0,921.6816722943913,2,2,True
141,one1wjuvrc5fgfz0a45prkk8wld0dqhwhcavkpt6sp,460.2030720060766,1304740.9,64.88713964823042,0.0,1304741.0,524.9902116542216,2,2,True
142,one1cfmu2e8yvm0c6hduws570frrwta5vdts94cu8c,2044.6346572271923,1300000.0,1309481.9999999956,0.0,2609482.0,2044.6346572227776,5,7,True
143,one1zgh78rqltgls8thrfsx5f79a8q3c5a26r4dl37,725.6537515126859,1305741.0,0.002388395463783371,0.0,1304741.0,1725.6561399081256,22,34,True
144,one1u8f7llkfmnd5jv4l9l4nx88t2x9dkx0d7xpvl2,1452.5362561870438,1304700.943952,76.00000013297691,0.0,1304741.0,1488.4802083200775,5,7,True
145,one12cwy4hke0sfj0tx0hhkgu9ka7hrmun8ngy27fn,4276.382953640012,2609000.0,481.99999999141585,0.0,2609482.0,4276.382953631226,10,14,True
146,one1afkxg99w2gagk45nqsrvtkgazzenrveq4z8md2,1889.1562814531587,1304740.0,21.83122876342123,0.0,1304741.0,1909.9875102166552,16,21,True
147,one1pf4rae4pfu32zzuuccmjxf5fdu9yr34fkqakjd,1190.4303667677275,1304740.0,0.9999999828256,0.0,1304741.0,1190.4303667505737,26,28,True
148,one1nz9lxc3z09csnqjptrcylcymvmcdyezk6pwth4,806.048393287682,1303936.9343794002,804.0570143,0.0,1304741.0,806.039786987938,11,14,True
149,one1ed2eg7hnzws2wy2xhwt5yrps6gtfn64y9uw4t5,1237.3951555745448,1304440.999999,300.0000009969289,0.0,1304741.0,1237.3951555714011,4,5,True
150,one1u8qczkp5m0nugv2upcjk99u2c2f88p8khh3f49,2530.298016086068,1304740.0,0.9999999977228,0.0,1304741.0,2530.2980160838924,2,4,True
151,one1k9nvefx0znyg4jrpvcj6mzphecxqmqa398d5nc,1650.7740561746878,1304739.0,1.9999999803776,0.0,1304741.0,1650.7740561550017,20,32,True
152,one1fk6jqppy8hwx4zsd905mrusffk867r50f785ps,1509.340319299502,1304740.999999,9.950928e-07,0.0,1304741.0,1509.3403192944825,6,8,True
153,one129p7mcvsdg2xknccslsvqflwaldjsau7t3tvxg,18196.023546854623,10571980.0,1.9999999717985002,0.0,10571982.0,18196.023546826094,29,46,True
154,one1e40vvj7yqfs24rkd50evreks4rhskmz7927sq3,1575.302240767122,1299999.9999999998,4740.992028000001,0.0,1304741.0,1575.2942687668838,12,13,True
155,one10nhvsvykw9txjvugnzknjyrqtz3tjys25f5f3s,9350.791265533233,6507402.889495,4053579.1105049867,0.0,10560982.0,9350.791265521199,15,22,True
156,one1mals90ac2a640pwzpp2f0dg87t6uc0c0ku5tw5,2737.8103276561637,2349481.0,260000.99999998897,0.0,2609482.0,2737.810327645391,16,18,True
157,one1ypp9w5ya6mzq5srzy4fm22pzjn8pfys9kqq3ue,1823.1151376320888,1300000.0,9271981.999999996,0.0,10571982.0,1823.115137629211,4,6,True
158,one103jv2r6krp57f6wavy5fr9dth3p8lc08694kw8,672.0913664738537,1306093.2,0.018758416480107065,0.0,1304741.0,2024.3101248901803,8,14,True
159,one1vlafys3hgv098te6c40vapwdmr26prsrp68ywf,1398.6312622192395,1304740.25,0.7499999907992,0.0,1304741.0,1398.631262209965,10,15,True
160,one1nmdyf6cuaw5fh0x0hhj0s3lpk4fcvhemehtm7m,108.36385122904736,1305226.0,491.47417558328596,0.0,1304741.0,1084.8380268123,20,29,True
161,one109aula2mjsh7y388lalscxyhxnvqqc0zpv0qyc,1881.0607792373628,1304740.0,0.9999999877744,0.0,1304741.0,1881.0607792250812,15,20,True
162,one167hap3zgrmtr6ns6lmjjw3jt09rej8fu0963yu,39.19356516054316,1306010.5910170001,1.9993840164785974,0.0,1304741.0,1310.7839661771432,4,6,True
163,one1hsdhgl5w3dk5kwxze8fnagwfhuszrje9yua4vk,1205.7008917359567,1304740.0,0.9999999956964,0.0,1304741.0,1205.7008917315397,5,7,True
164,one1lcw9gkm4xuwrpqyjfqgz4zf5fduxrrqexnp4hf,1094.4350215710642,1304808.7000000002,3.8415311352375157,0.0,1304741.0,1165.9765527064446,6,9,True
